"","VK1rep1","VK3rep1","VK5rep1","unenriched1","unenriched2","unenriched3"
"47476447",7.250209180559,10.2123709356471,3.69657278752096,6.57143458184357,5.06024464692467,5.92791375586268
"47480999",176.076508670719,136.164945808628,232.88408561382,171.678728450663,155.180835839023,178.684257498147
"47485247",0,0,0,6.57143458184357,6.74699286256623,5.92791375586268
"47487815",20.7148833730257,18.1553261078171,18.4828639376048,23.0000210364525,20.2409785876987,25.4053446679829
"47488433",5.17872084325643,6.80824729043142,4.92876371669461,20.5357330682612,21.0843526955195,22.0179653789185
"47492851",10.3574416865129,10.2123709356471,12.3219092917365,4.10714661365223,8.43374107820779,5.92791375586268
"47496424",9.32169751786157,12.4817866991243,7.39314557504192,24.6428796819134,33.7349643128311,28.7927239570473
"47500725",14.500418361118,17.0206182260786,24.6438185834731,10.6785811954958,10.1204892938493,11.8558275117254
"47506151",3.10723250595386,1.13470788173857,3.69657278752096,3.28571729092178,3.37349643128311,5.08106893359659
"47506344",0,0,0,5.75000525911312,5.06024464692467,5.08106893359659
"47508246",10.3574416865129,11.3470788173857,17.2506730084311,5.75000525911312,4.21687053910389,5.92791375586268
"47513944",4.14297667460514,2.26941576347714,2.46438185834731,20.5357330682612,23.6144750189818,23.7116550234507
"47514249",15.5361625297693,15.88591034434,4.92876371669461,17.2500157773394,22.771100911161,22.8648102011846
"47516561",11.3931858551641,10.2123709356471,11.0897183625629,11.5000105182262,7.59036697038701,8.46844822266098
"47521164",4.14297667460514,4.53883152695428,3.69657278752096,0.821429322730446,3.37349643128311,3.38737928906439
"47523081",0,0,0,6.57143458184357,5.90361875474545,5.08106893359659
"47525739",25.8936042162822,24.9635733982485,22.1794367251258,3.28571729092178,1.68674821564156,0
"47528793",12.4289300238154,9.07766305390856,9.85752743338923,4.10714661365223,5.06024464692467,3.38737928906439
"47534170",3.10723250595386,6.80824729043142,0,5.75000525911312,5.06024464692467,5.08106893359659
"47537449",16.5719066984206,13.6164945808628,9.85752743338923,10.6785811954958,10.9638634016701,11.0089826894593
"47539595",5.17872084325643,0,2.46438185834731,13.1428691636871,12.6506116173117,11.0089826894593
"47549190",100.467184359175,130.491406399936,205.775885172,66.5357751411661,55.6626911161714,66.0538961367556
"47551303",4.14297667460514,5.67353940869285,6.16095464586827,4.10714661365223,4.21687053910389,4.23422411133049
"47551438",6.21446501190772,3.40412364521571,6.16095464586827,4.92857593638268,4.21687053910389,5.08106893359659
"47552324",4.14297667460514,10.2123709356471,7.39314557504192,5.75000525911312,3.37349643128311,8.46844822266098
"47557479",7.250209180559,0,0,14.785727809148,21.9277268033402,27.0990343125151
"47564204",0,0,0,11.5000105182262,3.37349643128311,14.3963619785237
"47572373",8.28595334921029,9.07766305390856,6.16095464586827,9.03572255003491,12.6506116173117,8.46844822266098
"47572459",12.4289300238154,11.3470788173857,16.0184820792575,9.85715187276536,15.180733940774,14.3963619785237
"47574527",0,2.26941576347714,0,5.75000525911312,5.06024464692467,0
"47581854",23.8221158789796,26.0982812799871,28.340391370994,50.1071886865572,37.1084607441143,57.5854479140946
"47592935",10.3574416865129,5.67353940869285,0,0,0,0
"47594909",2.07148833730257,5.67353940869285,0,6.57143458184357,5.06024464692467,5.08106893359659
"47600767",6.21446501190772,9.07766305390856,0,2.46428796819134,1.68674821564156,3.38737928906439
"47602827",36.251045902795,11.3470788173857,29.5725823001677,19.7143037455307,3.37349643128311,14.3963619785237
"47607447",11.3931858551641,4.53883152695428,2.46438185834731,2.46428796819134,5.06024464692467,3.38737928906439
"47609703",7.250209180559,5.67353940869285,4.92876371669461,6.57143458184357,6.74699286256623,6.77475857812878
"47615003",42.4655109147027,49.9271467964971,55.4485918128144,9.85715187276536,13.4939857251325,13.5495171562576
"47616376",27.9650925535847,27.2329891617257,7.39314557504192,27.1071676501047,16.0241080485948,23.7116550234507
"47623157",10.3574416865129,17.0206182260786,8.62533650421557,20.5357330682612,17.7108562642364,21.1711205566524
"47626575",13.4646741924667,11.3470788173857,16.0184820792575,8.21429322730446,11.8072375094909,8.46844822266098
"47627272",18.6433950357231,18.1553261078171,18.4828639376048,5.75000525911312,9.27711518602857,3.38737928906439
"47630323",1.03574416865129,3.40412364521571,1.23219092917365,8.21429322730446,8.43374107820779,9.31529304492707
"47630654",68.3591151309849,106.662540883426,78.8602194671138,69.0000631093575,53.1325687927091,62.6665168476912
"47631792",11.3931858551641,4.53883152695428,14.7862911500838,23.0000210364525,11.8072375094909,22.8648102011846
"47631882",7.250209180559,6.80824729043142,3.69657278752096,5.75000525911312,0,0
"47632263",121.1820677322,78.2948438399613,71.4670738920719,225.071634428142,144.216972437353,236.269705412241
"47634295",13.4646741924667,7.94295517216999,12.3219092917365,27.9285969728352,24.4578491268026,34.72063771291
"47635339",39.3582784087489,36.3106522156342,25.8760095126467,34.5000315546787,35.4217125284727,33.0269480683778
"47636818",0,4.53883152695428,6.16095464586827,4.92857593638268,6.74699286256623,4.23422411133049
"47639250",7.250209180559,7.94295517216999,7.39314557504192,3.28571729092178,2.53012232346234,5.08106893359659
"47639831",11.3931858551641,17.0206182260786,6.16095464586827,4.10714661365223,4.21687053910389,5.08106893359659
"47641810",0,0,0,9.03572255003491,10.9638634016701,9.31529304492707
"47643317",13.4646741924667,19.2900339895557,17.2506730084311,52.5714766547486,49.7590723614259,54.1980686250303
"47643784",40.3940225774002,39.71477586085,11.0897183625629,64.0714871729748,60.7229357630961,82.1439477598115
"47646764",26.9293483849334,39.71477586085,29.5725823001677,33.6786022319483,25.3012232346234,30.4864136015795
"47647083",0,0,0,19.7143037455307,16.8674821564156,19.4774309121202
"47648509",5.17872084325643,4.53883152695428,0,3.28571729092178,1.68674821564156,1.6936896445322
"47650450",1.03574416865129,6.80824729043142,9.85752743338923,27.1071676501047,26.1445973424441,26.252189490249
"47650764",12.4289300238154,18.1553261078171,24.6438185834731,26.2857383273743,25.3012232346234,22.0179653789185
"47653807",6.21446501190772,5.67353940869285,0,0,0,0
"47654592",19.6791392043744,10.2123709356471,25.8760095126467,10.6785811954958,9.27711518602857,16.0900516230559
"47654939",5.17872084325643,3.40412364521571,7.39314557504192,4.10714661365223,3.37349643128311,3.38737928906439
"47656289",2.07148833730257,3.40412364521571,3.69657278752096,1.64285864546089,5.90361875474545,6.77475857812878
"47657095",7.250209180559,4.53883152695428,4.92876371669461,0,1.68674821564156,0
"47657509",6.21446501190772,0,0,4.92857593638268,0,2.54053446679829
"47658347",0,6.80824729043142,0,3.28571729092178,0,5.08106893359659
"47659114",7.250209180559,3.40412364521571,11.0897183625629,1.64285864546089,6.74699286256623,3.38737928906439
"47660243",3.10723250595386,4.53883152695428,4.92876371669461,9.85715187276536,7.59036697038701,11.0089826894593
"47661691",25.8936042162822,20.4247418712943,24.6438185834731,27.1071676501047,21.0843526955195,31.3332584238456
"47662734",5.17872084325643,2.26941576347714,0,2.46428796819134,4.21687053910389,0
"47663735",2.07148833730257,1.13470788173857,0,6.57143458184357,10.1204892938493,10.1621378671932
