"","Neg1rep1","VK1rep1","VK3rep1","VK5rep1","unenriched1","unenriched2","unenriched3"
"23365689",6.65760009500354,6.7369212674502,6.70828326357597,6.40129207828574,6.40129207828574,6.40129207828574,6.40129207828574
"23371866",6.40129207828574,6.79805846285427,6.70828326357597,6.40129207828574,6.40129207828574,6.40129207828574,6.40129207828574
"23376652",7.20253812927698,7.08428349153399,7.082689910588,7.06063893933182,6.40129207828574,6.40129207828574,6.40129207828574
"23376905",6.40129207828574,6.79805846285427,6.70828326357597,6.40129207828574,6.40129207828574,6.40129207828574,6.40129207828574
"23386673",6.76329282794729,6.9196275359123,6.88533057592603,6.89766525716492,6.40129207828574,6.40129207828574,6.40129207828574
"23390113",7.43707780000797,7.5279678189653,7.48462200670952,7.41847911624241,7.92081607426913,7.52293782948463,7.90548090947613
"23397211",6.91191311402671,6.61384932091866,6.61857199476462,6.63618096730903,6.6275398209895,6.66830577294342,6.68616826770367
"23449836",6.40129207828574,6.82526388610477,6.74435770381522,6.40129207828574,6.40129207828574,6.40129207828574,6.40129207828574
"23452050",6.76329282794729,7.06811368629987,7.19050664000773,7.04004256868765,6.40129207828574,6.40129207828574,6.40129207828574
"23452732",6.40129207828574,6.70162277768354,6.88533057592603,6.89766525716492,6.40129207828574,6.40129207828574,6.40129207828574
"23504689",6.76329282794729,7.49087926433072,7.3902528109206,7.41847911624241,8.22918728028803,8.03067736715476,8.16486003485402
"23511025",6.76329282794729,6.76879070462509,6.70828326357597,6.6888128250997,6.77012652376988,6.63261502912921,6.68616826770367
"23516998",6.40129207828574,7.11544701947689,7.06573882215967,6.97352717177802,6.40129207828574,6.69971640864251,6.62209931690876
"23524694",6.65760009500354,6.85078178831242,6.80683335251849,7.04004256868765,6.98212921997112,6.93306649497726,6.89312887482025
"23531183",6.40129207828574,7.01687774682818,7.13101690910887,6.56747522203886,6.58608558922088,6.80110388751661,6.99561331608286
"23531672",6.65760009500354,7.1596116325014,7.24543915309653,7.09989191934971,7.07460372868237,7.05077480764531,6.93955778865076
"23538042",6.91191311402671,6.7369212674502,6.70828326357597,6.80724052292965,6.92150163773344,6.80110388751661,6.85945996695803
"23558754",6.40129207828574,6.70162277768354,6.55500471144209,6.40129207828574,6.77012652376988,6.77837139768163,6.73814431750189
